videoId,channelId,title,description,publishAt,videoUrl
e4upzyJ0Akc,UCT_CmgozTELAeFAqpa1ncGQ,Healthy Thinspo,"Just a quick Thinspo I whipped up to keep me motivated to work out and get fit, the healthy way! Comment and Rate, but please ...",2010-05-22T23:00:05Z,https://www.youtube.com/watch?v=e4upzyJ0Akc
Vtln1hqZScs,UCyttGgmj1lJvGwnM28uQVIA,KEEP CALM AND TRAIN HARD 🔥 FITNESS MOTIVATION 🔥 FITSPO 2018,WORKOUT MOTIVATION 2018.,2018-06-14T01:06:48Z,https://www.youtube.com/watch?v=Vtln1hqZScs
uotg530Aa7Q,UC0L1suV8pVgO4pCAIBNGx5w,Obsession with Instagram &#39;clean eating&#39; trend turns into eating disorder | 60 Minutes Australia,A different form of eating disorder - Orthorexia nervosa - is on the rise due to the impact of social media. It involves a fixation on ...,2018-10-29T09:00:07Z,https://www.youtube.com/watch?v=uotg530Aa7Q
YiOq5UmYiK0,UC10atOpRIU1Ha5DjA7A-t5g,Our Thinspiration - Day Six,Check out my latest body image awareness video! DAY FIVE #proana #ourthinspiration #diet #thin #anorexic.,2013-11-16T18:35:52Z,https://www.youtube.com/watch?v=YiOq5UmYiK0
7BvZekBkqeo,UCykVMY_tZbXuZfCQTEYyvPg,BRAVE | Which body fits?,A discussion on the mental and physical effects of perfect body aspirations and the 'fitspiration' movement. Professor Murray ...,2018-07-02T06:48:25Z,https://www.youtube.com/watch?v=7BvZekBkqeo
UwuMuwfZgDs,UCtIX4mLoXv8VIT8tKxitFUw,Fitspo summer 2016/ Fitness motivation,I hope this video will motivate you and makes you change for a better you!!,2016-04-02T23:23:37Z,https://www.youtube.com/watch?v=UwuMuwfZgDs
oax6iPDf2IA,UCRTf2Ui-Y55UH-vtlxrKJQA,Fitspo and Body Image,This tops.,2015-05-21T02:48:15Z,https://www.youtube.com/watch?v=oax6iPDf2IA
ALDnioeLRVE,UCa7XAqQh4gzBgPGwTTF0ofg,&#39;Thinspiration&#39; a Troubling Trend on Social Media Sites,"A teenage underworld promoting eating disorders and unhealthy obsessions with being thin has gone viral on Facebook, ...",2012-06-12T14:23:31Z,https://www.youtube.com/watch?v=ALDnioeLRVE
YlVf9EKmcwo,UCDNfc-Cz3ZhhLpe0CNn3hrw,Fitspo-Motivation,Just do it ! Like & subscribe.,2013-07-10T12:32:06Z,https://www.youtube.com/watch?v=YlVf9EKmcwo
bwnZWSPrFVQ,UCrgbqa9LBQXgSdbntBHgB8Q,my personal thinspiration,"Beautiful women, that motivate me to continue. They aren't deathly skinny but thin or fit. They make me smile, dance and hopefully ...",2011-07-23T22:29:06Z,https://www.youtube.com/watch?v=bwnZWSPrFVQ
OveJ5NsJCKI,UCoz6_putEk58TJqqpFIFvUg,Body image &amp; depression - Pt 2 with Gary Turner - Podcast 134,https://www.bencoomber.com - We expand on podcast 131 and delve deeper into body image and depression. Gary Turner is ...,2015-04-23T13:42:59Z,https://www.youtube.com/watch?v=OveJ5NsJCKI
SHNYAMGvo2A,UCE87uQOjniZpuIvBGzjx_cw,The Oh Wells VLOG: Body Image,Sometimes I just get angry that I was not born with the body of Miranda Kerr. But nobody's body is better than anybody else's!,2013-03-13T01:59:34Z,https://www.youtube.com/watch?v=SHNYAMGvo2A
0f3PwQXMNdo,UCjAU49ue1WiPTEqVr5IFceQ,Mind Over Body - Official Trailer [HD],Mind Over Body is a short documentary which looks at the mentality behind body image dissatisfaction and eating disorders.,2015-08-31T04:29:56Z,https://www.youtube.com/watch?v=0f3PwQXMNdo
EGrfRG84elg,UCADaBeM0qiKEZIw9_OuYmuA,Thinspiration Study,"Johns Hopkins Bloomberg School of Health study on how websites are affecting the way women, in particular teens, are ...",2010-08-03T17:02:05Z,https://www.youtube.com/watch?v=EGrfRG84elg
DDxHiu_fvCo,UCcU7kQzeDkf7yxq2ZHOntxw,Weight Loss Before and After - Inspiration - Fitspo - Thinspo - NEW,Inspiring Motivational Before and After Pictures of Weight Loss. Fitspo. My favourite diet - three weeks to lose pounds and tone up!,2015-07-16T12:53:08Z,https://www.youtube.com/watch?v=DDxHiu_fvCo
DgjxLhTQAU0,UCk_cJZstfADmszJDFzW8S6w,Fitspo: The Insidious Thinspo Alternative,,2015-05-24T16:31:27Z,https://www.youtube.com/watch?v=DgjxLhTQAU0
O3-HMU60UlM,UC6MnK0sqO-J_9V6obu7LfoQ,Beauty &amp; Body Image Rant,Here's a rant.,2014-05-06T03:03:35Z,https://www.youtube.com/watch?v=O3-HMU60UlM
Vdkd3EikqFw,UCAWWBOKpAEZOHPB764wv8Ag,Summer and Fall Fitspo,Summer and Fall fashion fitspo/thinspo * I do not own any of the pictures or music in this video * I only support healthy eating and ...,2016-08-14T23:34:44Z,https://www.youtube.com/watch?v=Vdkd3EikqFw
Sxj0BMbh8Rg,UCStP9ZfQNovvmZGPq8u9UNg,Lecture 18 - 11/5/2020 Weight/shape eating disorders,,2020-11-02T16:31:45Z,https://www.youtube.com/watch?v=Sxj0BMbh8Rg
wAjE_XTINH8,UCmr884uVzx67yQPd_98xuqg,"Overweight, Underweight, Healthy | MY FITNESS JOURNEY","Make sure to like & subscribe my loves xx I was around 5ft & 57/59kg at 15 I am now around 5'2"" & 54kg at 21 year old (for ...",2017-11-19T12:59:11Z,https://www.youtube.com/watch?v=wAjE_XTINH8
rf-H4IC-mOU,UCnexsyhjUGPqUYuDXtbBSsw,Illuminating Anorexia &amp; Eating Disorder Recovery: You are not your body.,www.michellesparkes.com You are not your Body. Your body is your home. In an image-saturated culture it's good to be reminded ...,2016-04-10T04:29:34Z,https://www.youtube.com/watch?v=rf-H4IC-mOU
GAFvaz0pJSE,UC0uGC_EBwAxw3ljqeGjy2qw,Detox Your Feed: The Parents’ Guide | Dove Self-Esteem Project,New ✨ Dove Self-Esteem Project research found that 1 in 2 girls say toxic beauty advice on social media causes low self-esteem.,2022-04-27T12:00:26Z,https://www.youtube.com/watch?v=GAFvaz0pJSE
zY9EegZJWqg,UC541pENEG9wbkbKHuKBr_9w,"The Dark Side of Bikini Competitions// Disordered Eating, Amenorrhea, Burn Out","Bikini competitions have a dark side and that is usually seen behind the scenes, underneath the thick layer of spray tan.",2022-04-19T14:19:25Z,https://www.youtube.com/watch?v=zY9EegZJWqg
J9hF6JM7rrc,UC50_SHx_1JIBcmVWZFIQKbg,My fitspo 2014,Fitspo 2015 Sorry for the bad quality on some of the images I hope this is as inspiring for you as it is for me:) All images from ...,2015-01-01T23:56:35Z,https://www.youtube.com/watch?v=J9hF6JM7rrc
MrtP7Y3RyM8,UC4rBcP08F4s4AJjh9mE8OLQ,FIT-spiration,"sick of all the ""thinspiration"" videos. thought id show some truely inspiring work. Not eating to disolve yourself is easy. Building ...",2008-06-03T07:53:13Z,https://www.youtube.com/watch?v=MrtP7Y3RyM8
kDXRd3L775w,UCA8owbfeKA1L1nhloxx801w,Fight the Fake - numove - the natural protein bar,FIGHT THE FAKE. On the shelves and in your fitness feed! We want to prove that there is another way: With our 100% natural ...,2021-12-23T17:24:09Z,https://www.youtube.com/watch?v=kDXRd3L775w
dJDkKvYTtjs,UCANO6EekZseNSZghyl69t2A,#shorts Today i am an angel girl❤️#loseweight #hotwave #fat #thin #spo,"shorts #shortsvideo Today i am an angel girl❤️#loseweight #hotwave #fat #thin #sports gym,gym motivation,gym music,gym ...",2022-08-20T07:48:57Z,https://www.youtube.com/watch?v=dJDkKvYTtjs
WWBjK6PZbwI,UC3_-GSw2ihAr1QpUz4dF4jQ,Thinspiration = Motivation,"These are just a few of the women that inspire me to get fit. If you dont like what this video represents, you are more than welcome ...",2009-03-29T18:51:30Z,https://www.youtube.com/watch?v=WWBjK6PZbwI
GcX7Vex2NFA,UCS1Jl8v0mMElYa3RNy9DJEA,Reacting To My Archived IG Posts (Toxic Diet Culture &amp; Body Image Issues),This video is sponsored by EveryPlate! Try EveryPlate for just $1.99 per meal with code FRUMPYFIT199 at https://bit.ly/3xoA5GR!,2021-09-29T19:00:08Z,https://www.youtube.com/watch?v=GcX7Vex2NFA
MxLRrHn_fUI,UC_8R_7bRe3UfoLRKESUJ9IA,💖 WOMENS FITSPO 2018 💖 FITNESS MOTIVATION 2018,Need the inspiration to get you through your workout or run? Please Like and Subscribe for Similar Content.,2018-06-13T02:36:44Z,https://www.youtube.com/watch?v=MxLRrHn_fUI
1nExiCDweKc,UCJU46H9UjvIXLEtAknI9c8g,Things That Everyone Should Know About Eating Disorders,Want more body positivity? Order my book here: https://po.st/bodypositivepower WHERE TO FIND ME: Instagram: ...,2018-03-13T17:22:38Z,https://www.youtube.com/watch?v=1nExiCDweKc
XttvRI0ewdM,UCbQofpGfudo6nVDG8DyMFtg,Novel manifestations of eating and body image disorders,Department of Psychiatry Academic Seminar Series Wednesday 22 June 2022 Presenter: Dr Scott Griffiths BPsychology PhD In ...,2022-06-24T06:17:34Z,https://www.youtube.com/watch?v=XttvRI0ewdM
B3sKuQCUAcs,UCg3DmTmt5ryV7tNxhMDLBhw,Anita Federici -  Eating Disorders and Emotion Dysregulation - Helping Families Navigate,"In this presentation, Anita Federici, Ph.D., C.Psych., addresses the following topics: - Common signs and symptoms - Current ...",2021-04-25T20:47:22Z,https://www.youtube.com/watch?v=B3sKuQCUAcs
1CPH_BY93nU,UCIsJyJJD_IRYyi1Nc8FaSKw,Fitspo summer 2013,Fitspo inspiration for 2013 this is just a quick video love you all and all see you all Monday and Thursday. you can find me at: ...,2013-07-30T17:38:26Z,https://www.youtube.com/watch?v=1CPH_BY93nU
BGkQpmdqgPY,UClHVl2N3jPEbkNJVx-ItQIQ,Male Body Dysmorphia,Dr. Alok Kanojia is a Harvard-trained psychiatrist and cofounder of Healthy Gamer. He now creates psychoeducation content to ...,2022-10-26T14:00:05Z,https://www.youtube.com/watch?v=BGkQpmdqgPY
AvQOQqIK15s,UCv2SpFl4gl-MqBV9_LPkoVQ,Swimsuit thinspiration!,oops! they all say subtitle text here! im sorry! so not good with computers haha. but anyways i found some of these bikinis and ...,2010-01-07T05:32:49Z,https://www.youtube.com/watch?v=AvQOQqIK15s
B3sKuQCUAcs,UCg3DmTmt5ryV7tNxhMDLBhw,Anita Federici -  Eating Disorders and Emotion Dysregulation - Helping Families Navigate,"In this presentation, Anita Federici, Ph.D., C.Psych., addresses the following topics: - Common signs and symptoms - Current ...",2021-04-25T20:47:22Z,https://www.youtube.com/watch?v=B3sKuQCUAcs
eLC_viZg6Jw,UC1XInnBag2InpHCBsot-KZQ,Fitspo,Fitspo :),2011-06-12T11:38:10Z,https://www.youtube.com/watch?v=eLC_viZg6Jw
_aEgOsOzEBI,UCczdiIilpYSmiF074WMCNiA,&#39;Thinspiration&#39; Blogs Called Dangerous By Experts,There are places on the Internet that prey upon teenage insecurity and poses a real threat to girls who are unhappy about how ...,2012-04-16T20:41:37Z,https://www.youtube.com/watch?v=_aEgOsOzEBI
h0GtE72YgVU,UCLrf9FVv0mX9LDc019-mPZg,Fitspo - fit is the new skinny | motivation,song: get shaky by The Ian Carey Project.,2012-08-05T14:32:36Z,https://www.youtube.com/watch?v=h0GtE72YgVU
KdCwe1VUgBs,UCLJ6jrsNHDg0O6XANZ7Sr-A,5 Student-Athletes on Eating Disorders &amp; Struggles to Manage Weight | real talk ep.1,"1 topic, 4 sports, 5 unique stories. ""real talk"" is a new series where student-athletes come together to discuss a topic that's not ...",2022-10-05T15:02:35Z,https://www.youtube.com/watch?v=KdCwe1VUgBs
CsysVmisanY,UCyvSrrWEDF6MBl-AkCWt_tg,Thinspiration 2015 😘,,2015-05-04T01:56:08Z,https://www.youtube.com/watch?v=CsysVmisanY
UYVUuXM6wp4,UCC3gMRhoA_RIbA3CaBI8ggQ,Healthy Happy Fitspo Lifestyle. With quotes,A video made to inspire people to live a healthy lifestyle to achieve their own perfect body and to become confident in their own ...,2011-08-17T23:15:47Z,https://www.youtube.com/watch?v=UYVUuXM6wp4
ZFS4SOfcf6U,UCj5RwDivLksanrNvkW0FB4w,"Pinoy MD: Weight-loss story ng aspiring beauty queen, tampok sa Pinoy MD","Aired: May 18, 2019: Perfect na sana ang love story ng kontesera na si Pamela at ng kanyang boyfriend, hanggang sa iniwan siya ...",2019-05-23T03:58:35Z,https://www.youtube.com/watch?v=ZFS4SOfcf6U
szFX_ZVPIe0,UCkIN9grebqDMX8MEjSyV4Yw,KERRI INVESTIGATES - THINSPIRATION,"8 News anchor Kerri O'Brien takes a look at the growing ""Thinspiration"" trend on social media.",2012-07-06T14:11:38Z,https://www.youtube.com/watch?v=szFX_ZVPIe0
CAB-wvqKMSE,UCW1Tq5ZfvOusE6ZxeW4vvZQ,desi thinspo (upbeat),i do NOT advocate eating disorders/ana/mia at all.. this is just for some motivation if you want to lose a couple of pounds.,2010-02-24T04:59:46Z,https://www.youtube.com/watch?v=CAB-wvqKMSE
JqmpAlNnTR8,UCZjBKCHWg_4GZUnFDbT6wYg,"HEROIN CHIC IS IN, BODY POSITIVITY IS OUT?! | White Women lack confidence",Hello friends! I wanted to express my take on the article that the New York Post wrote. I always see a lot of people talk about these ...,2022-11-14T17:00:25Z,https://www.youtube.com/watch?v=JqmpAlNnTR8
RtGUbJ2xPXA,UCnd-VZAfVSX6jRfLSzLbCCQ,Fitspiration &quot;Good Feeling&quot;,I own nothing.,2013-07-02T21:14:22Z,https://www.youtube.com/watch?v=RtGUbJ2xPXA
C9jzQAlzWSo,UCE4IkBl7dV8D7ZZfQk4MGoQ,Black and White Thinspo,DISCLAIMER: I DO NOT OWN ANY OF THESE PHOTOS. IF YOUR PICTURE IS IN HERE AND YOU WOULD LIKE ME TO TAKE ...,2014-07-27T04:03:28Z,https://www.youtube.com/watch?v=C9jzQAlzWSo
NVqCxIw5JUE,UCdAqaCy_NAmQ1S4eprIze3Q,Pastel Thinspiration,Music: Amber and Luna-Lower.,2018-02-24T18:06:03Z,https://www.youtube.com/watch?v=NVqCxIw5JUE
FUnFtOKJV_0,UC850iDwwYFy9FDZHEzjwYdg,Thinspiration,I'M JUST SO FAT!,2008-12-14T13:52:38Z,https://www.youtube.com/watch?v=FUnFtOKJV_0
KBZo_E6QRn4,UC3RujjH-2zkg6KHsw8LeoGw,DAY IN THE LIFE OF A FITSPO | fitness vlog,A nice little chill day in the life :) I had a 'day off' from in person clients so I thought it'd be fun to show ya what I usually do with som ...,2019-09-25T17:03:38Z,https://www.youtube.com/watch?v=KBZo_E6QRn4
XSgUw2JsmYI,UC91hKPQ3d34JPdnmxbriTgw,Deel 2 Healthspo (de tegenhanger van Thinspo),"Elkaar niet aanmoedigen om mager te worden, maar aanmoedigen om gezond te leven! http://healthspovideo.blogspot.com/",2010-06-17T11:30:53Z,https://www.youtube.com/watch?v=XSgUw2JsmYI
6JwlC7OJGcY,UCqCf7Etlsv5cVPig-R_7xpw,Fitspo &amp; Quotes,All We Got is Right Now!!! A little motivation.... :) *I do Not own rights to any pics or music*,2013-11-13T12:44:00Z,https://www.youtube.com/watch?v=6JwlC7OJGcY
BM-cMq22-xI,UCjAuhSFerb5F7De9PE1x7EQ,becoming thinspo - my experience //tw,"This video is meant to shed light on issues surrounding harmful online threads, personal battles, and mental health. This video ...",2021-01-28T23:00:01Z,https://www.youtube.com/watch?v=BM-cMq22-xI
ECLRNAd3-Xc,UCTPQq3Q7BU4SXjrBLJU3fOA,Thinspo - A Dangerous Trend,"For several years now, websites and motivational internet pages have been preaching ""thin is in"" to the masses. One survivor of ...",2014-03-07T23:42:26Z,https://www.youtube.com/watch?v=ECLRNAd3-Xc
V25Ls7F6WO8,UCWj3hpdZ7k-ZABYFEq6O0Ow,Lets workout ! Fitspo,,2014-07-25T18:02:46Z,https://www.youtube.com/watch?v=V25Ls7F6WO8
wCmnqE_VL78,UCUdettijNYvLAm4AixZv4RA,Why Eating Disorders Are Way More Common Than You Think,Eating disorders are very serious psychological conditions that can also be very dangerous - and they are much more common ...,2019-06-03T21:06:51Z,https://www.youtube.com/watch?v=wCmnqE_VL78
UxDE0n_Ix2k,UClESv5hi1S52cmNtzQUj1BQ,6 Tips For Body Confidence with Grace F Victory &amp; Megan Jayne Crabbe,Grace F Victory and Megan Jayne Crabbe discuss body positivity power. We've been convinced that happiness is something that ...,2017-09-28T16:39:28Z,https://www.youtube.com/watch?v=UxDE0n_Ix2k
Hy-mTbnuot0,UCLNgcREsaZd6i6qh8eViS9Q,Fitspo Motivation - 2014,Fitspo inspiration for 2014 .,2013-11-24T18:41:11Z,https://www.youtube.com/watch?v=Hy-mTbnuot0
9w6NNEWXMIc,UCxzAod4FhTfE_AFldGACrMQ,New Celeb. Thinspo,I do not own the song nor the pictures! Ciara - Im On.,2010-03-31T14:44:09Z,https://www.youtube.com/watch?v=9w6NNEWXMIc
3ejeZojF1zc,UCfCNYKyRzyhvg0LWgJVUWuQ,"THINSPO: THE TRUTH - (influencers, thinspo and detox teas)","TRIGGER WARNING THROUGHOUT: CONTAINS IMAGES AND CONVERSATIONS SURROUNDING EATING DISORDERS, ...",2020-01-29T20:20:40Z,https://www.youtube.com/watch?v=3ejeZojF1zc
AXDqfEP_oc8,UCTPQq3Q7BU4SXjrBLJU3fOA,#thinspo - a trend that should end,"Joyce Evans shows us the destructive and counterproductive world of #thinspo, and introduces us to an amazing woman who ...",2017-07-20T16:50:58Z,https://www.youtube.com/watch?v=AXDqfEP_oc8
oxhQlW9YA5g,UCf3BL3-wGVC9CKW3hOA5Prg,Women in Media: Thinspiration,Glorification of excessively thin celebrities leads to eating disorders.,2017-11-27T17:39:53Z,https://www.youtube.com/watch?v=oxhQlW9YA5g
YnfN6GRmGk0,UCLNgcREsaZd6i6qh8eViS9Q,Fitspo inspiration 2014,via YouTube Capture.,2014-02-27T20:14:13Z,https://www.youtube.com/watch?v=YnfN6GRmGk0
Q5ApsQIA1kI,UCFaCdwNYWXZfW0-GGRaDn3A,Fitspo-Fitspiration-Lean Athletic Chicks,Something short and sweet to inspire women to get in shape!,2012-10-10T19:13:48Z,https://www.youtube.com/watch?v=Q5ApsQIA1kI
NIJzIKBkpP8,UCGV3pXwwGVoXu0cqZPI16Kw,Bikini Fitness Competitions: The Secret Life of A Competitor,Having a hard time during or post contest prep? Wondering if you should sign up for and train for a fitness competition but ...,2017-05-28T18:29:29Z,https://www.youtube.com/watch?v=NIJzIKBkpP8
3EdJ4Nzbs7o,UCf2_G_0-R14bULqVsZT0vFA,My Fitness Journey,Content Warning: Body Image & Anorexia Wassup y'all! SO I've talked about this before - just because whenever I have an ...,2019-09-05T22:02:49Z,https://www.youtube.com/watch?v=3EdJ4Nzbs7o
YtbK0VhCEyM,UCM_4Xs6WJsDMG_npobEAn7g,Susie Orbach,"Before heroin chic, before #thinspo and #fitspo, before Oprah Winfrey wheeled a wagon full of fat out to a live studio audience and ...",2016-06-30T02:34:20Z,https://www.youtube.com/watch?v=YtbK0VhCEyM
lLcO6zcFRiU,UC7zwhPEWcI_Y2PxI3m1f6Mg,Thoughts On Thinspiration,Please excuse my horrible video quality :3 Here are the links to both of the articles: ...,2012-07-18T00:37:29Z,https://www.youtube.com/watch?v=lLcO6zcFRiU
_AXN7pawXt8,UCyEE6hQs8qYGm6w3xIFX2UA,My Movie 1,"Work Cited “The Body Positivity Movement Is Helping People Love Themselves.” New University, 7 Dec. 2020 ...",2021-05-16T23:00:11Z,https://www.youtube.com/watch?v=_AXN7pawXt8
4mjpt29mUxE,UCh6IpQKo_UaFYwZrSFu3qkg,imma show you how great i am -  fitspo - MY REASON TO BE FIT,chiikalivelovelaugh's shared video file. DISCLAIMER I DO NOT OWN ANY OF THESE PHOTOS OR THE SOUNDTRACK ALL ...,2012-05-10T12:20:54Z,https://www.youtube.com/watch?v=4mjpt29mUxE
-Zxul_fBvuk,UCoEbYBJBBl-IXMkcVovBK0Q,Body Stories with Psychological Therapist and Eating Disorders Counsellor Harriet Frew.,"Harriet Frew is a specialist counsellor, supporting people to overcome disordered eating and find peace with food. Harriet ...",2020-07-28T15:59:17Z,https://www.youtube.com/watch?v=-Zxul_fBvuk
7dMzPUl-FEk,UCAekyuQo1JVqyl--CByRefw,Megan Jayne Crabbe - the power of body positivity,"Megan Jayne Crabbe is a bestselling author, digital creator and presenter with more than 1.3 million followers across her social ...",2022-01-18T15:59:31Z,https://www.youtube.com/watch?v=7dMzPUl-FEk
PANFxCIh9Qw,UCX4FSKq1SP9F4nwMacOYi1A,Black Woman Thinspo 2013,"Black Woman have taken care of their bodies for decades, not all woman have chosen to look like a video vixen. Here some ...",2013-11-13T20:37:02Z,https://www.youtube.com/watch?v=PANFxCIh9Qw
N3bas0VgUfE,UCZezYFrcz9OxCwpt4xdI6zw,Watch Me Disappear,"BodyHacking - 2017 Hacking conference #hacking, #hackers, #infosec, #opsec, #IT, #security.",2022-01-11T15:56:01Z,https://www.youtube.com/watch?v=N3bas0VgUfE
jDCEm402Mls,UCZQ0XPE7wxMafUf8dIHOxgQ,fitness influencers are the worst.,fitfluencers are just the WORST. Click the link https://bit.ly/STEPHANIE65 and use my code STEPHANIE65 to get 65% off if you're ...,2022-11-03T18:00:16Z,https://www.youtube.com/watch?v=jDCEm402Mls
JaNCB6VRubI,UCDUDg2LzcE0parA0wA4G1wQ,"Thinspiration, the reason why",thinspiration.,2007-01-04T13:04:45Z,https://www.youtube.com/watch?v=JaNCB6VRubI
vZtFTvJO3Js,UC1SWx4brCTm6Hs2EipoP_wQ,Real Girl Thinspo,Check out http://tygeer.com/weightloss for the ultimate weight loss program.,2012-09-29T09:35:33Z,https://www.youtube.com/watch?v=vZtFTvJO3Js
pgtrqOo63Cs,UCe-XUhYauZlx8VWCIGv_naQ,Fitspo! 2012,Fitspiration to stay motivated to reach your goal! Good luck! Song- I Cry by Flo Rida.,2012-12-07T05:18:39Z,https://www.youtube.com/watch?v=pgtrqOo63Cs
GZOBkNl3GB8,UC6htfP7rC15mn8NpJeRBoOw,Stop Thinspiration,Please help us stop thinspiration. Join our facebook group and/or sign our online petition.,2009-04-05T00:28:51Z,https://www.youtube.com/watch?v=GZOBkNl3GB8
rShrPb0zt8s,UC2QZFOVroAG4CAGCQCYGitg,SO YOU THINK YOU&#39;RE PRO-ANA?,This is clearly a sarcastic approach to 'pro ana' websites & blogs. I am recovering from anorexia and find such blogs to be ...,2012-05-24T19:29:59Z,https://www.youtube.com/watch?v=rShrPb0zt8s
ne4pJ9QZQMM,UCTILfqEQUVaVKPkny8QRE0w,Exercise Addiction I The Feed,Endorphins are supposed to make you feel good... but good enough to get hooked? The Feed's Andy Park goes in search of ...,2014-03-26T08:39:03Z,https://www.youtube.com/watch?v=ne4pJ9QZQMM
NeKko8OLu20,UCfR2bijqPY72oXlI_C9WSsA,Selena Gomez - Thinspo,Selena Gomez - Thinspo.,2009-04-18T03:09:39Z,https://www.youtube.com/watch?v=NeKko8OLu20
LAk86f8Zel8,UCnTWDpPmzSTlOXXPmgDvkyw,For Every Body,"CITL student intern Maddie Kinscher (Senior, Heath Promotion and Wellness) facilitated an educational program, “For Every ...",2020-10-22T18:58:12Z,https://www.youtube.com/watch?v=LAk86f8Zel8
NeKko8OLu20,UCfR2bijqPY72oXlI_C9WSsA,Selena Gomez - Thinspo,Selena Gomez - Thinspo.,2009-04-18T03:09:39Z,https://www.youtube.com/watch?v=NeKko8OLu20
y2vQ40vj-U8,UChgsDtmobmp4ig_7hmerX-Q,thinspo,,2020-07-08T11:37:33Z,https://www.youtube.com/watch?v=y2vQ40vj-U8
LAk86f8Zel8,UCnTWDpPmzSTlOXXPmgDvkyw,For Every Body,"CITL student intern Maddie Kinscher (Senior, Heath Promotion and Wellness) facilitated an educational program, “For Every ...",2020-10-22T18:58:12Z,https://www.youtube.com/watch?v=LAk86f8Zel8
pFGIY00y5Uc,UCeLyqsQfOtDccvNQShKuvZw,How LONG do you NOTICE RESULTS with Intermittent Fasting - OMAD - Before and After (photos included),HOW FAST / QUICKLY DO YOU SEE RESULTS? INTERMITTENT FASTING My intermittent fasting schedule sometimes ...,2021-07-14T21:20:41Z,https://www.youtube.com/watch?v=pFGIY00y5Uc
ug_G8UBXlc8,UCySaQ6OY9S_qL26eryT_gmg,Fitness Motivation ~ Women ~ Lifting ~ Fitspiration,"I created this video with the YouTube Slideshow Creator (http://www.youtube.com/upload) Photo credits: cutecatiebug, dilara_cee, ...",2016-09-11T21:29:22Z,https://www.youtube.com/watch?v=ug_G8UBXlc8
hqTyaEmRhbQ,UCx_bZYnNkJ1SvP-UuEfqdlQ,Eating Disorder Presentation,Powerpoint for Human Behavior Graduate Class Click this link https://youtu.be/P12l9kmuTSY to view how an eating disorder ...,2020-11-30T18:12:25Z,https://www.youtube.com/watch?v=hqTyaEmRhbQ
lnYp8R0UC_k,UCwB5IMbDpknNRMWM4wtJ5pg,Thinspo from my old account lmao 💗✌️,,2020-09-06T01:10:49Z,https://www.youtube.com/watch?v=lnYp8R0UC_k
lkmX5ZZ_lvc,UCk5xy3hnuZmmau9162weNAw,Thinspo is Dangerous,April 13 // Daily Vlog.,2015-04-14T05:00:32Z,https://www.youtube.com/watch?v=lkmX5ZZ_lvc
Ba7VnTs7tAI,UCj9TbZ2vece0KxsiLBsvYcA,How to recognize an eating disorder + tips to protect your teen!,Eating disorders have increased during COVID-19 — here's how to recognize them and how to help! Concerned about teen ...,2022-04-26T01:29:02Z,https://www.youtube.com/watch?v=Ba7VnTs7tAI
